alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1737065512.8564,transparent,6548.8913536099,1711246561.4518,"AS141834 Neolog Online Services Private Limited",NEOLOG-AS,Hyderabad,Asia,AS,India,IN,,false,"Neolog Broadband Services",17.3724,78.4378,false,"Neolog Broadband Services",true,Telangana,success,Asia/Kolkata,500004,1736474530,1737065512.8564,84,http,http://103.187.111.81:84,false,6603.9462089539,34534,364189,8.6611507236854,103.187.111.81
true,1737065327.2393,elite,7623.2926496162,1732781927.0893,"AS16276 OVH SAS",OVH,Saarbrücken,Europe,EU,Germany,DE,Mitte,true,"OVH SAS",49.2402,6.98519,false,"OVH GmbH",true,Saarland,success,Europe/Berlin,66111,1737016173,1737065512.823,80,http,http://54.37.72.89:80,false,4747.3378181458,9999,46368,17.739102666454,54.37.72.89
true,1737065512.8136,transparent,6162.4196638192,1729348830.7781,"AS9299 Philippine Long Distance Telephone Company",IPG-AS-AP,Mandaluyong,Asia,AS,Philippines,PH,,false,"Philippine Long Distance Telephone Co.",14.5764,121.039,false,"Philippine Long Distance Telephone Company",true,"Metro Manila",success,Asia/Manila,1550,1736606966,1737065512.8136,8082,http,http://124.106.173.56:8082,false,11450.827360153,9888,102642,8.7869901359637,124.106.173.56
true,1737065512.7772,transparent,6799.7932220353,1725570089.279,"AS269931 WIRELESS MULTI SERVICE VARGAS CABRERA, S. R. L","WIRELESS MULTI SERVICE VARGAS CABRERA, S. R. L","Santiago de los Caballeros","North America",NA,"Dominican Republic",DO,,false,"WIRELESS MULTI SERVICE VARGAS CABRERA, S. R. L",19.447,-70.7041,true,"Azteca Telecom S.R.L",false,"Santiago Province",success,America/Santo_Domingo,11403,1737062469,1737065512.7772,999,http,http://190.110.34.24:999,false,7266.2734985352,16538,151950,9.8155358245098,190.110.34.24
true,1737065512.5595,elite,4437.6096802818,1710578715.6016,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"Santa Clara","North America",NA,"United States",US,,true,"DigitalOcean, LLC",37.3931,-121.962,false,"DigitalOcean, LLC",true,California,success,America/Los_Angeles,95054,1736756659,1737065512.5595,80,http,http://143.110.232.177:80,false,1761.5041732788,84655,300676,21.969423690282,143.110.232.177
true,1737065512.4758,transparent,4268.3797849549,1736976737.7879,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Medellín,"South America",SA,Colombia,CO,,false,"IFX Networks Argentina S.R.L",6.2529,-75.5646,false,"UFINET COLOMBIA, S. A",false,Antioquia,success,America/Bogota,050006,1736977052,1737065512.4758,999,http,http://181.78.79.97:999,false,4582.7202796936,180,1109,13.964313421257,181.78.79.97
true,1737065512.259,transparent,6650.4016730536,1710577059.487,"AS4007 Subisu Cablenet (Pvt) Ltd, Baluwatar, Kathmandu, Nepal",SUBISU-CABLENET-AS-AP,Kathmandu,Asia,AS,Nepal,NP,,false,"Subisu Cablenet",27.6974,85.3318,false,,true,"Bagmati Province",success,Asia/Kathmandu,,1736757544,1737065512.259,32650,http,http://110.34.1.180:32650,false,1928.1671047211,36161,385348,8.5789390024887,110.34.1.180
true,1737065512.2206,transparent,6482.6495969043,1719859188.9481,"AS328539 Giga for Telecommunication and Technology Limited",Giga-Communication,Tripoli,Africa,AF,Libya,LY,,false,GKL,32.9001,13.1874,false,,true,Tripoli,success,Africa/Tripoli,,1736794893,1737065512.2206,19000,http,http://102.38.13.9:19000,false,10706.322669983,23114,255155,8.3063510488053,102.38.13.9
true,1737065512.1988,elite,6309.0850625651,1710543302.8172,"AS9498 BHARTI Airtel Ltd.",BBIL-AP,"New Delhi",Asia,AS,India,IN,,false,"Bharti Airtel Limited",28.652,77.1663,false,"Bharti Airtel Limited",true,"National Capital Territory of Delhi",success,Asia/Kolkata,110020,1736548781,1737065512.1988,7999,http,http://122.185.198.242:7999,false,3519.0486907959,29895,346596,7.940428854873,122.185.198.242
true,1737065480.9047,anonymous,4276.0710430168,1735573406.2872,"AS4847 China Networks Inter-Exchange",CNIX-AP,Beijing,Asia,AS,China,CN,,false,"China Networks Inter-Exchange",39.911,116.395,false,"Chinanet BJ",true,Beijing,success,Asia/Shanghai,,1736783318,1737065511.974,49080,http,http://1.202.174.38:49080,false,8199.3610858917,8385,13319,38.633431625507,1.202.174.38
true,1737065511.069,elite,6598.3838379484,1721421326.0817,"AS396982 Google LLC",GOOGLE-CLOUD-PLATFORM,Singapore,Asia,AS,Singapore,SG,Kallang,true,"Google LLC",1.3048,103.8622,false,"Google Cloud (asia-southeast1)",true,"Central Singapore",success,Asia/Singapore,190464,1736799198,1737065511.069,8080,socks4,socks4://34.124.190.108:8080,true,5240.0019168854,24217,163358,12.910569105691,34.124.190.108
true,1737065510.7643,transparent,5067.7317210253,1734274485.0163,"AS150529 PT Sukha Karya Teknologi",IDNIC-SUKATEK-AS-ID,Medan,Asia,AS,Indonesia,ID,,false,"PT Sukha Karya Teknologi",3.63323,98.6974,false,"PT Sukha Karya Teknologi",false,"North Sumatra",success,Asia/Jakarta,,1736901522,1737065510.7643,8080,http,http://103.69.60.8:8080,false,1216.4204120636,3863,25297,13.247599451303,103.69.60.8
true,1737065510.4832,transparent,8009.0805992571,1732821756.3741,"AS15704 XTRA TELECOM S.A.",AS15704,Barcelona,Europe,EU,Spain,ES,,false,"Xtra Telecom S.A",41.3888,2.15899,true,"Global ISP by PriorityTelecom Spain",true,Catalonia,success,Europe/Madrid,08039,1737056410,1737065510.4832,19775,http,http://212.231.230.141:19775,false,3267.9963111877,4797,55541,7.950213795618,212.231.230.141
true,1737065510.2534,transparent,6662.3236505587,1710543155.7808,"AS17995 PT iForte Global Internet",SOLUSINET-AS-ID,Surabaya,Asia,AS,Indonesia,ID,,false,"PT iForte Global Internet",-7.2484,112.7419,false,Solusinet,true,"East Java",success,Asia/Jakarta,60112,1736969574,1737065510.2534,8080,http,http://103.164.214.122:8080,false,1348.6893177032,33829,381520,8.1447168525746,103.164.214.122
true,1737065510.1892,transparent,4648.7741094084,1710700081.2347,"AS35549 A1 Hrvatska d.o.o.",METRONET-AS,Zagreb,Europe,EU,Croatia,HR,,false,"A1 Hrvatska d.o.o",45.8105,15.8876,false,METRONET,true,"City of Zagreb",success,Europe/Zagreb,10090,1736880379,1737065510.1892,8080,http,http://212.92.204.54:8080,false,2958.9338302612,26721,396720,6.3104423048311,212.92.204.54
true,1737065510.1883,transparent,4349.1183519363,1737065144.3315,"AS202561 High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.",highspeed,Antakya,Asia,AS,Turkey,TR,,false,"High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.",36.223,36.1567,false,"High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti",false,Hatay,success,Europe/Istanbul,31120,1737065156,1737065510.1883,8080,http,http://198.145.118.86:8080,false,8765.8503055573,4,1,80,198.145.118.86
true,1737065510.1122,transparent,5259.4685141594,1735663907.655,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Morroa,"South America",SA,Colombia,CO,,false,"IFX Networks Argentina S.R.L",9.33348,-75.3054,false,"UFINET COLOMBIA, S. A",true,"Sucre Department",success,America/Bogota,701070,1736875338,1737065510.1122,999,http,http://181.78.13.205:999,false,10558.656692505,1919,18843,9.2428475098738,181.78.13.205
true,1737065365.954,transparent,2916.9454199324,1710544182.8657,"AS20485 Joint Stock Company TransTeleCom",TRANSTELECOM,Solnechnogorsk,Europe,EU,Russia,RU,,false,TRANS-TELECOM,56.1794,36.9883,false,,true,"Moscow Oblast",success,Europe/Moscow,141507,1736851273,1737065509.8711,3128,http,http://62.33.53.248:3128,false,1422.0962524414,155273,173926,47.166911199609,62.33.53.248
true,1737065509.7317,transparent,5464.7127100621,1735716748.0444,"AS136076 PT Hesta Media Sinergi",IDNIC-HESTA-AS-ID,Ciputat,Asia,AS,Indonesia,ID,,false,"PT. Hesta Media Sinergi",-6.22968,106.723,false,,true,"West Java",success,Asia/Jakarta,,1736927159,1737065509.7317,1234,http,http://103.85.12.165:1234,false,5548.0272769928,1228,18683,6.1674451308322,103.85.12.165
true,1737065389.7942,elite,6510.3660629826,1727391942.1101,"AS138089 PT.Global Media Data Prima",GMDP-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,false,"PT.Global Media Data Prima",-6.2056,106.8376,false,,false,Jakarta,success,Asia/Jakarta,12760,1736468857,1737065509.6659,8989,http,http://157.20.253.43:8989,false,5355.9083938599,10433,130853,7.3843126707529,157.20.253.43
true,1737065509.4816,transparent,5558.9421002262,1736536031.3487,"AS141782 Search Air Network",SAN-AS-AP,Dukuria,Asia,AS,Bangladesh,BD,,false,"Mohammad Faisal",23.711,90.3741,false,,true,"Dhaka Division",success,Asia/Dhaka,1312,1736533191,1737065509.4816,8081,http,http://103.163.236.142:8081,false,2420.1321601868,416,7283,5.4032991297571,103.163.236.142
true,1737065179.1438,elite,3979.4717311859,1737064603.6199,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1737064605,1737065509.458,23137,http,http://67.43.236.20:23137,false,2992.5038814545,10,4,71.428571428571,67.43.236.20
true,1737065509.4382,transparent,6699.3690663438,1710602714.9531,"AS55427 Broadlink Nepal",BROADLINK-AS-AP,Ilām,Asia,AS,Nepal,NP,,false,"RO-65 BroadLink",26.9094,87.9282,false,,true,Koshi,success,Asia/Kathmandu,,1736536480,1737065509.4382,8080,http,http://182.50.65.145:8080,false,7246.0687160492,13393,334693,3.8476123716553,182.50.65.145
true,1737065509.4253,transparent,7433.8443797568,1736521498.1822,"AS141916 PT Bantani Media Utama",IDNIC-BANTANI-NETWORK-AS-ID,Serang,Asia,AS,Indonesia,ID,,false,"PT Bantani Media Utama",-6.1143,106.1503,false,"PT Bantani Media Utama",false,Banten,success,Asia/Jakarta,42182,1736522019,1737065509.4253,3125,http,http://103.164.235.154:3125,false,6471.3113307953,161,7457,2.1134155946443,103.164.235.154
true,1737062075.6759,elite,1274.5783516005,1737062075.6759,"AS16509 Amazon.com, Inc.",AMAZON-02,Singapore,Asia,AS,Singapore,SG,"Downtown Core",true,Amazon.com,1.28009,103.851,false,"AWS EC2 (ap-southeast-1)",false,"Central Singapore",success,Asia/Singapore,048582,1737062077,1737065509.4071,80,http,http://96.0.147.177:80,false,688.92955780029,51,0,100,96.0.147.177
true,1737065509.5623,transparent,4599.8273397747,1737054724.9972,"AS6823 3C1B Telekomunikasyon ve Internet Hiz. San. ve Tic. A.S.",TR-3C1B-TELEKOM,Ankara,Asia,AS,Türkiye,TR,,false,"3c1b Telekom",39.9282,32.8564,false,"3C1B Telekomunikasyon ve Internet Hizmetleri San.ve Tic. Ltd.",false,Ankara,success,Europe/Istanbul,06420,1737056896,1737065509.137,8080,http,http://178.251.45.38:8080,false,2881.4611434937,19,117,13.970588235294,178.251.45.38
true,1737065508.5861,elite,6355.9959027786,1710701933.8187,"AS17538 PT. Circlecom Nusantara Indonesia",CIRCLECOM-AS-ID-AP,Jakarta,Asia,AS,Indonesia,ID,,false,Circlecom,-6.2056,106.8376,false,,true,Jakarta,success,Asia/Jakarta,11730,1736880692,1737065508.5861,55443,http,http://202.165.47.90:55443,false,4214.1418457031,34238,389220,8.0853354996245,202.165.47.90
true,1737065463.7415,transparent,7501.4880863643,1735999247.2636,"AS25820 IT7 Networks Inc",IT7NET,"Los Angeles","North America",NA,"United States",US,,true,"IT7 Networks Inc",34.0726,-118.261,false,"Cluster Logic Inc",true,California,success,America/Los_Angeles,90014,1736604276,1737065508.5796,8081,http,http://104.225.150.168:8081,false,6194.3943500519,1305,13325,8.92002734108,104.225.150.168
true,1737012214.8462,elite,517.4582403679,1722575090.9556,"AS58224 Iran Telecommunication Company PJS",TCI,Tehran,Asia,AS,Iran,IR,,false,"Iran Telecommunication Company PJS",35.7219,51.3347,false,"Telecommunication Company of Iran",true,Tehran,success,Asia/Tehran,,1736834579,1737065508.5123,80,http,http://185.105.102.189:80,false,392.38739013672,38221,1352,96.583529173932,185.105.102.189
true,1737065508.3281,transparent,6031.5923435619,1734017625.1115,"AS28326 Total Telecom Ltda","Total Telecom Ltda",Brasília,"South America",SA,Brazil,BR,,false,"Total Telecom LTDA-ME",-15.7975,-47.8919,false,"Total Telecom Ltda",true,"Federal District",success,America/Sao_Paulo,70000-000,1737043239,1737065508.3281,1995,http,http://189.50.45.105:1995,false,6309.9341392517,3130,40133,7.234819591799,189.50.45.105
true,1737063417.2191,elite,881.12724622091,1737063417.2191,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Hangzhou,Asia,AS,China,CN,,false,"CNC Group CHINA169 Zhejiang Province Network",30.2742,120.155,false,,false,Zhejiang,success,Asia/Shanghai,310000,1737063418,1737065508.2727,8085,http,http://123.154.118.3:8085,false,933.54725837708,30,0,100,123.154.118.3
true,1737065255.9494,elite,1066.8023853225,1710541373.1372,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Alibaba (US) Technology Co., Ltd.",22.3193,114.169,false,"Alibaba.com LLC",true,Kowloon,success,Asia/Hong_Kong,999077,1736770714,1737065507.5936,3128,http,http://47.243.92.199:3128,false,508.95404815674,363597,60979,85.637671465179,47.243.92.199
true,1737065356.987,transparent,7448.9249193726,1728942911.8919,"AS394684 GOLD DATA USA INC",AS-GOLD,Caracas,"South America",SA,Venezuela,VE,,false,"Gold Data USA Inc",10.4873,-66.8738,false,"Gold Data C.A",true,"Distrito Federal",success,America/Caracas,,1736806442,1737065506.9428,999,http,http://190.52.104.197:999,false,10887.166500092,23761,93634,20.240214659909,190.52.104.197
true,1737065506.6895,transparent,6294.977046564,1736688358.8887,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"DigitalOcean, LLC",52.352,4.9392,false,"DigitalOcean, LLC",true,"North Holland",success,Europe/Amsterdam,1098,1736688451,1737065506.6895,3128,http,http://128.199.44.243:3128,false,5357.4850559235,507,3724,11.982982746396,128.199.44.243
true,1737065436.7098,anonymous,2616.8920569342,1730708075.9606,"AS4230 CLARO S.A.","CLARO S.A.","São Paulo","South America",SA,Brazil,BR,,false,"Claro S.A",-23.5558,-46.6396,false,"Telcabos - Telecomunicações e Informática",true,"São Paulo",success,America/Sao_Paulo,01000-000,1736756972,1737065506.574,80,http,http://189.22.234.37:80,false,7825.8998394012,45414,37832,54.553972563246,189.22.234.37
true,1737065506.5704,transparent,7328.0759558958,1735357074.4145,"AS265587 HULUX TELECOMUNICACIONES","HULUX TELECOMUNICACIONES",Huichapan,"North America",NA,Mexico,MX,,false,"Hulux Telecomunicaciones",20.3867,-99.678,false,"Erik Tovar Juarez",true,Hidalgo,success,America/Mexico_City,42405,1736566728,1737065506.5704,999,http,http://201.77.98.131:999,false,6352.7686595917,8059,17203,31.901670493231,201.77.98.131
true,1737065506.4281,elite,10326.489349753,1716082133.3874,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"North Bergen","North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.7924,-74.0096,false,"DigitalOcean, LLC",true,"New Jersey",success,America/New_York,07047,1736983734,1737065506.4281,3817,socks4,socks4://159.89.228.253:3817,true,10841.577768326,654,94147,0.68986614065252,159.89.228.253
true,1737065506.4279,transparent,8266.4768440714,1735840541.352,"AS141595 PT Akbar Prima Media",PRIME-AS-ID,Mataram,Asia,AS,Indonesia,ID,,false,PRIME,-8.5842,116.1187,false,,true,"West Nusa Tenggara",success,Asia/Makassar,83127,1737051866,1737065506.4279,3125,http,http://103.160.205.218:3125,false,17263.280391693,514,17212,2.899695362744,103.160.205.218
true,1737065506.4264,elite,12071.115034383,1729234471.2521,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"DigitalOcean, LLC",52.352,4.9392,false,"DigitalOcean, LLC",true,"North Holland",success,Europe/Amsterdam,1098,1736804920,1737065506.4264,12516,socks4,socks4://167.99.36.151:12516,true,10824.966430664,41,9283,0.43972543972544,167.99.36.151
true,1737065506.3916,transparent,4655.7168944834,1736918514.7632,"AS152073 PT Media Balai Nusa",IDNIC-METAN-AS-ID,Tanjungbalai,Asia,AS,Indonesia,ID,,false,"PT Media Balai Nusa",2.98084,99.7969,false,"PT Media Balai Nusa",false,"North Sumatra",success,Asia/Jakarta,,1736918533,1737065506.3916,8181,http,http://160.19.17.5:8181,false,5538.3310317993,303,1822,14.258823529412,160.19.17.5
true,1737065506.2077,elite,3830.4390022854,1711968992.9042,"AS21299 Kar-Tel LLC",KAR-TEL-AS,Almaty,Asia,AS,Kazakhstan,KZ,,false,"2Day Telecom",43.2433,76.8646,false,,false,Almaty,success,Asia/Almaty,,1736476249,1737065506.2077,4145,socks4,socks4://87.247.53.210:4145,true,10903.67603302,5043,122131,3.9654331860286,87.247.53.210
true,1737065506.1823,transparent,4697.0869076403,1736995485.4077,"AS45758 Triple T Broadband Public Company Limited",TTBP-AS-AP,Bangkok,Asia,AS,Thailand,TH,,false,"Triple T Broadband Public Company Limited",13.751,100.4873,false,"Triple T Broadband Public Company Limited",false,Bangkok,success,Asia/Bangkok,10700,1736996097,1737065506.1823,8080,http,http://171.7.99.114:8080,false,2318.7713623047,158,852,15.643564356436,171.7.99.114
true,1737065505.9488,elite,3352.5523148905,1731727809.6863,"AS44043 Cyber_Folks SRL",Cyber_Folks-RO-DC_CLJ,Cluj-Napoca,Europe,EU,Romania,RO,,false,"Cyber_Folks SRL",46.7712,23.6236,false,"Cyber Folks",true,"Cluj County",success,Europe/Bucharest,400001,1736566451,1737065505.9488,80,http,http://188.215.245.235:80,false,4092.9517745972,29143,48336,37.614063165503,188.215.245.235
true,1737065495.4716,transparent,7562.3252155088,1736723736.6079,"AS52361 ARSAT - Empresa Argentina de Soluciones Satelitales S.A.",ARSAT,Benavídez,"South America",SA,Argentina,AR,,false,"ARSAT - Empresa Argentina de Soluciones Satelitales S.A",-34.4152,-58.6868,false,"Ruiz Sebastian Alejandro",false,"Buenos Aires",success,America/Argentina/Buenos_Aires,1621,1736724883,1737065505.8914,999,http,http://181.209.77.163:999,false,6877.3920536041,282,4663,5.7027300303337,181.209.77.163
true,1737064975.7195,elite,1287.9686985517,1710633910.8217,"AS56040 China Mobile communications corporation",CMNET-GuangDong-AP,Guangzhou,Asia,AS,China,CN,,false,"China Mobile Communications Corporation",23.1317,113.266,true,"China Mobile Communications Corporation",true,Guangdong,success,Asia/Shanghai,510000,1736496496,1737065505.8607,8443,http,http://183.234.215.11:8443,false,866.09363555908,359017,51088,87.542702478634,183.234.215.11
true,1737065387.5476,elite,3464.6003863017,1736821080.5242,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Shanghai,Asia,AS,China,CN,,false,Chinanet,31.2222,121.4581,false,"Chinanet JS",false,Shanghai,success,Asia/Shanghai,,1736821084,1737065505.8118,8118,http,http://58.214.180.147:8118,false,1938.1716251373,751,2775,21.298922291548,58.214.180.147
true,1737065505.7906,transparent,4708.5414850898,1736614995.937,"AS151576 PT Mahawira Nusantara Grup",IDNIC-DNS-NET-AS-ID,"Krajan Kulon",Asia,AS,Indonesia,ID,,false,"PT Mahawira Nusantara Grup",-8.14308,113.18,false,"PT Mahawira Nusantara Grup",false,"East Java",success,Asia/Jakarta,,1736615007,1737065505.7906,7777,http,http://103.76.109.138:7777,false,1428.9026260376,831,5729,12.667682926829,103.76.109.138
true,1737065505.6818,transparent,4652.2277499418,1736012125.262,"AS63859 PT. Eka Mas Republik",MYREPUBLIC-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,false,"PT. Eka Mas Republik",-6.2056,106.8376,false,Myrepublic,false,Jakarta,success,Asia/Jakarta,11730,1736616973,1737065505.6818,8080,http,http://103.130.131.83:8080,false,2456.8617343903,1911,13665,12.268875192604,103.130.131.83
